iso_code,country,date,icl_i12_health_20
ARE,United Arab Emirates,2020-04-06,70.331971797343
ARE,United Arab Emirates,2020-04-07,70.331971797343
ARE,United Arab Emirates,2020-04-08,70.331971797343
ARE,United Arab Emirates,2020-04-09,70.331971797343
ARE,United Arab Emirates,2020-04-10,70.331971797343
ARE,United Arab Emirates,2020-04-11,70.331971797343
ARE,United Arab Emirates,2020-04-12,70.331971797343
ARE,United Arab Emirates,2020-04-27,70.8872530510332
ARE,United Arab Emirates,2020-04-28,70.8872530510332
ARE,United Arab Emirates,2020-04-29,70.8872530510332
ARE,United Arab Emirates,2020-04-30,70.8872530510332
ARE,United Arab Emirates,2020-05-01,70.8872530510332
ARE,United Arab Emirates,2020-05-02,70.8872530510332
ARE,United Arab Emirates,2020-05-03,70.8872530510332
ARE,United Arab Emirates,2020-05-11,84.1878928770918
ARE,United Arab Emirates,2020-05-12,84.1878928770918
ARE,United Arab Emirates,2020-05-13,84.1878928770918
ARE,United Arab Emirates,2020-05-14,84.1878928770918
ARE,United Arab Emirates,2020-05-15,84.1878928770918
ARE,United Arab Emirates,2020-05-16,84.1878928770918
ARE,United Arab Emirates,2020-05-17,84.1878928770918
ARE,United Arab Emirates,2020-05-25,84.5659044186678
ARE,United Arab Emirates,2020-05-26,84.5659044186678
ARE,United Arab Emirates,2020-05-27,84.5659044186678
ARE,United Arab Emirates,2020-05-28,84.5659044186678
ARE,United Arab Emirates,2020-05-29,84.5659044186678
ARE,United Arab Emirates,2020-05-30,84.5659044186678
ARE,United Arab Emirates,2020-05-31,84.5659044186678
ARE,United Arab Emirates,2020-06-08,84.2242696415868
ARE,United Arab Emirates,2020-06-09,84.2242696415868
ARE,United Arab Emirates,2020-06-10,84.2242696415868
ARE,United Arab Emirates,2020-06-11,84.2242696415868
ARE,United Arab Emirates,2020-06-12,84.2242696415868
ARE,United Arab Emirates,2020-06-13,84.2242696415868
ARE,United Arab Emirates,2020-06-14,84.2242696415868
ARE,United Arab Emirates,2020-06-22,84.9249197915227
ARE,United Arab Emirates,2020-06-23,84.9249197915227
ARE,United Arab Emirates,2020-06-24,84.9249197915227
ARE,United Arab Emirates,2020-06-25,84.9249197915227
