iso_code,country,date,icl_i12_health_6
ARE,United Arab Emirates,2020-04-06,66.32003
ARE,United Arab Emirates,2020-04-07,66.32003
ARE,United Arab Emirates,2020-04-08,66.32003
ARE,United Arab Emirates,2020-04-09,66.32003
ARE,United Arab Emirates,2020-04-10,66.32003
ARE,United Arab Emirates,2020-04-11,66.32003
ARE,United Arab Emirates,2020-04-12,66.32003
ARE,United Arab Emirates,2020-04-27,66.45958
ARE,United Arab Emirates,2020-04-28,66.45958
ARE,United Arab Emirates,2020-04-29,66.45958
ARE,United Arab Emirates,2020-04-30,66.45958
ARE,United Arab Emirates,2020-05-01,66.45958
ARE,United Arab Emirates,2020-05-02,66.45958
ARE,United Arab Emirates,2020-05-03,66.45958
ARE,United Arab Emirates,2020-05-11,82.03878
ARE,United Arab Emirates,2020-05-12,82.03878
ARE,United Arab Emirates,2020-05-13,82.03878
ARE,United Arab Emirates,2020-05-14,82.03878
ARE,United Arab Emirates,2020-05-15,82.03878
ARE,United Arab Emirates,2020-05-16,82.03878
ARE,United Arab Emirates,2020-05-17,82.03878
ARE,United Arab Emirates,2020-05-25,75.88694
ARE,United Arab Emirates,2020-05-26,75.88694
ARE,United Arab Emirates,2020-05-27,75.88694
ARE,United Arab Emirates,2020-05-28,75.88694
ARE,United Arab Emirates,2020-05-29,75.88694
ARE,United Arab Emirates,2020-05-30,75.88694
ARE,United Arab Emirates,2020-05-31,75.88694
ARE,United Arab Emirates,2020-06-08,75.03274
ARE,United Arab Emirates,2020-06-09,75.03274
ARE,United Arab Emirates,2020-06-10,75.03274
ARE,United Arab Emirates,2020-06-11,75.03274
ARE,United Arab Emirates,2020-06-12,75.03274
ARE,United Arab Emirates,2020-06-13,75.03274
ARE,United Arab Emirates,2020-06-14,75.03274
ARE,United Arab Emirates,2020-06-22,72.4701
ARE,United Arab Emirates,2020-06-23,72.4701
ARE,United Arab Emirates,2020-06-24,72.4701
ARE,United Arab Emirates,2020-06-25,72.4701
ARE,United Arab Emirates,2020-06-26,72.4701
ARE,United Arab Emirates,2020-06-27,72.4701
ARE,United Arab Emirates,2020-06-28,72.4701
ARE,United Arab Emirates,2020-07-06,70.75211999999999
ARE,United Arab Emirates,2020-07-07,70.75211999999999
ARE,United Arab Emirates,2020-07-08,70.75211999999999
ARE,United Arab Emirates,2020-07-09,70.75211999999999
ARE,United Arab Emirates,2020-07-10,70.75211999999999
ARE,United Arab Emirates,2020-07-11,70.75211999999999
ARE,United Arab Emirates,2020-07-12,70.75211999999999
ARE,United Arab Emirates,2020-07-20,65.7636
ARE,United Arab Emirates,2020-07-21,65.7636
ARE,United Arab Emirates,2020-07-22,65.7636
ARE,United Arab Emirates,2020-07-23,65.7636
ARE,United Arab Emirates,2020-07-24,65.7636
ARE,United Arab Emirates,2020-07-25,65.7636
ARE,United Arab Emirates,2020-07-26,65.7636
ARE,United Arab Emirates,2020-08-03,64.17854
ARE,United Arab Emirates,2020-08-04,64.17854
ARE,United Arab Emirates,2020-08-05,64.17854
ARE,United Arab Emirates,2020-08-06,64.17854
ARE,United Arab Emirates,2020-08-07,64.17854
ARE,United Arab Emirates,2020-08-08,64.17854
ARE,United Arab Emirates,2020-08-09,64.17854
ARE,United Arab Emirates,2020-08-17,64.04113000000001
ARE,United Arab Emirates,2020-08-18,64.04113000000001
ARE,United Arab Emirates,2020-08-19,64.04113000000001
ARE,United Arab Emirates,2020-08-20,64.04113000000001
ARE,United Arab Emirates,2020-08-21,64.04113000000001
ARE,United Arab Emirates,2020-08-22,64.04113000000001
ARE,United Arab Emirates,2020-08-23,64.04113000000001
ARE,United Arab Emirates,2020-08-31,65.77454
ARE,United Arab Emirates,2020-09-01,65.77454
ARE,United Arab Emirates,2020-09-02,65.77454
ARE,United Arab Emirates,2020-09-03,65.77454
ARE,United Arab Emirates,2020-09-04,65.77454
ARE,United Arab Emirates,2020-09-05,65.77454
ARE,United Arab Emirates,2020-09-06,65.77454
ARE,United Arab Emirates,2020-09-14,63.15348
ARE,United Arab Emirates,2020-09-15,63.15348
ARE,United Arab Emirates,2020-09-16,63.15348
ARE,United Arab Emirates,2020-09-17,63.15348
ARE,United Arab Emirates,2020-09-18,63.15348
ARE,United Arab Emirates,2020-09-19,63.15348
ARE,United Arab Emirates,2020-09-20,63.15348
AUS,Australia,2020-03-30,80.27929173594359
AUS,Australia,2020-03-31,80.27929173594359
AUS,Australia,2020-04-01,80.27929173594359
AUS,Australia,2020-04-02,80.27929173594359
AUS,Australia,2020-04-03,80.27929173594359
AUS,Australia,2020-04-04,80.27929173594359
AUS,Australia,2020-04-05,80.27929173594359
AUS,Australia,2020-04-06,79.0577158063948
AUS,Australia,2020-04-07,79.0577158063948
AUS,Australia,2020-04-08,79.0577158063948
AUS,Australia,2020-04-09,79.0577158063948
AUS,Australia,2020-04-10,79.0577158063948
AUS,Australia,2020-04-11,79.0577158063948
AUS,Australia,2020-04-12,79.0577158063948
