iso_code,country,date,icl_i12_health_10
ARE,United Arab Emirates,2020-04-06,66.11277841432221
ARE,United Arab Emirates,2020-04-07,66.11277841432221
ARE,United Arab Emirates,2020-04-08,66.11277841432221
ARE,United Arab Emirates,2020-04-09,66.11277841432221
ARE,United Arab Emirates,2020-04-10,66.11277841432221
ARE,United Arab Emirates,2020-04-11,66.11277841432221
ARE,United Arab Emirates,2020-04-12,66.11277841432221
ARE,United Arab Emirates,2020-04-27,69.1507750895677
ARE,United Arab Emirates,2020-04-28,69.1507750895677
ARE,United Arab Emirates,2020-04-29,69.1507750895677
ARE,United Arab Emirates,2020-04-30,69.1507750895677
ARE,United Arab Emirates,2020-05-01,69.1507750895677
ARE,United Arab Emirates,2020-05-02,69.1507750895677
ARE,United Arab Emirates,2020-05-03,69.1507750895677
ARE,United Arab Emirates,2020-05-11,84.8697772910155
ARE,United Arab Emirates,2020-05-12,84.8697772910155
ARE,United Arab Emirates,2020-05-13,84.8697772910155
ARE,United Arab Emirates,2020-05-14,84.8697772910155
ARE,United Arab Emirates,2020-05-15,84.8697772910155
ARE,United Arab Emirates,2020-05-16,84.8697772910155
ARE,United Arab Emirates,2020-05-17,84.8697772910155
ARE,United Arab Emirates,2020-05-25,83.9497483909378
ARE,United Arab Emirates,2020-05-26,83.9497483909378
ARE,United Arab Emirates,2020-05-27,83.9497483909378
ARE,United Arab Emirates,2020-05-28,83.9497483909378
ARE,United Arab Emirates,2020-05-29,83.9497483909378
ARE,United Arab Emirates,2020-05-30,83.9497483909378
ARE,United Arab Emirates,2020-05-31,83.9497483909378
ARE,United Arab Emirates,2020-06-08,84.0848713380727
ARE,United Arab Emirates,2020-06-09,84.0848713380727
ARE,United Arab Emirates,2020-06-10,84.0848713380727
ARE,United Arab Emirates,2020-06-11,84.0848713380727
ARE,United Arab Emirates,2020-06-12,84.0848713380727
ARE,United Arab Emirates,2020-06-13,84.0848713380727
ARE,United Arab Emirates,2020-06-14,84.0848713380727
ARE,United Arab Emirates,2020-06-22,82.7070267604133
ARE,United Arab Emirates,2020-06-23,82.7070267604133
ARE,United Arab Emirates,2020-06-24,82.7070267604133
ARE,United Arab Emirates,2020-06-25,82.7070267604133
ARE,United Arab Emirates,2020-06-26,82.7070267604133
ARE,United Arab Emirates,2020-06-27,82.7070267604133
ARE,United Arab Emirates,2020-06-28,82.7070267604133
ARE,United Arab Emirates,2020-07-06,79.0692705801185
ARE,United Arab Emirates,2020-07-07,79.0692705801185
ARE,United Arab Emirates,2020-07-08,79.0692705801185
ARE,United Arab Emirates,2020-07-09,79.0692705801185
ARE,United Arab Emirates,2020-07-10,79.0692705801185
ARE,United Arab Emirates,2020-07-11,79.0692705801185
ARE,United Arab Emirates,2020-07-12,79.0692705801185
ARE,United Arab Emirates,2020-07-20,74.3737602386648
ARE,United Arab Emirates,2020-07-21,74.3737602386648
ARE,United Arab Emirates,2020-07-22,74.3737602386648
ARE,United Arab Emirates,2020-07-23,74.3737602386648
ARE,United Arab Emirates,2020-07-24,74.3737602386648
ARE,United Arab Emirates,2020-07-25,74.3737602386648
ARE,United Arab Emirates,2020-07-26,74.3737602386648
ARE,United Arab Emirates,2020-08-03,74.182653842303
ARE,United Arab Emirates,2020-08-04,74.182653842303
ARE,United Arab Emirates,2020-08-05,74.182653842303
